Time,Thrust,Orbit Speed,Speed X,Speed Y,Speed Z,Dist,Pos X,Pos Y,Pos Z,Fac X,Fac Y,Fac Z,Mass,Height,Gravity,,Px,Py,Pz,T,Tx,Ty,Tz,Gx,Gy,Gz,Nx,Ny,Nz,Vx,Vy,Vz,V,Vdiff
124383.9333,105.0520172,292.4972466,-131.6221069,-109.8796765,-236.9740849,1597256.159,-1330296.431,-821649.3112,-326237.722,-0.832833773,-0.514522254,-0.20409624,5.741071224,4506.15721,9.76491896,,-0.832863548,-0.514412987,-0.204248843,18.3017383,-15.24230576,-9.416651652,-3.735315973,8.132845049,5.023201127,1.994473397,-7.109460707,-4.393450525,-1.740842576,-131.7642961,-109.9675455,-237.0089018,292.6224706,0.030049043
124383.9533,105.0581436,292.5924216,-131.7299072,-109.946481,-237.000692,1597260.452,-1330299.066,-821651.5101,-326242.462,-0.832832217,-0.514523447,-0.204099562,5.740336895,4510.450781,9.764866462,,-0.832862959,-0.514412981,-0.204251261,18.30514989,-15.24511857,-9.418428811,-3.736073081,8.132795571,5.023174062,1.994486291,-7.112322998,-4.39525475,-1.74158679,-131.8721537,-110.0343861,-237.0355237,292.7177319,0.03007521
124383.9733,105.0642853,292.6876567,-131.8377445,-110.013309,-237.0273093,1597264.749,-1330301.703,-821653.7104,-326247.2025,-0.832830655,-0.514524281,-0.204102484,5.739602566,4514.746954,9.764813933,,-0.832862369,-0.514412975,-0.20425368,18.30855969,-15.24792976,-9.420198513,-3.736822507,8.132746066,5.023146981,1.994499178,-7.115183697,-4.397051532,-1.742323328,-131.9800481,-110.10125,-237.0621558,292.8130531,0.030101412
124383.9933,105.0704117,292.7829517,-131.9456187,-110.0801605,-237.0539364,1597269.047,-1330304.342,-821655.912,-326251.9436,-0.832829168,-0.514525294,-0.204105661,5.738868237,4519.045731,9.764761372,,-0.83286178,-0.514412968,-0.204256098,18.31197018,-15.25074289,-9.421971845,-3.737576775,8.132696536,5.023119883,1.994512059,-7.118046353,-4.398851962,-1.743064716,-132.0879796,-110.1681375,-237.0887977,292.9084343,0.030127594
124384.0133,105.0765457,292.8783067,-132.0535298,-110.1470355,-237.0805736,1597273.349,-1330306.983,-821658.1149,-326256.6852,-0.8328277,-0.514526308,-0.204108902,5.738134384,4523.347112,9.76470878,,-0.83286119,-0.514412962,-0.204258517,18.31538173,-15.25355723,-9.423745731,-3.738332453,8.132646979,5.02309277,1.994524933,-7.120910256,-4.400652962,-1.743807521,-132.195948,-110.2350486,-237.1154498,293.0038756,0.030153816
124384.0333,105.0826721,292.9737218,-132.1614779,-110.213934,-237.1072208,1597277.653,-1330309.626,-821660.3192,-326261.4273,-0.832826372,-0.514527082,-0.204112338,5.737400055,4527.651098,9.764656157,,-0.832860601,-0.514412956,-0.204260935,18.31879548,-15.25637598,-9.425516391,-3.739092174,8.132597396,5.02306564,1.9945378,-7.123778584,-4.402450751,-1.744554374,-132.3039534,-110.301983,-237.1421119,293.099377,0.030180038
124384.0533,105.0888062,293.069197,-132.269463,-110.2808561,-237.1338781,1597281.959,-1330312.271,-821662.5248,-326266.17,-0.832824895,-0.514528036,-0.204115832,5.736665726,4531.95769,9.764603502,,-0.832860012,-0.51441295,-0.204263354,18.32220725,-15.25919032,-9.427289314,-3.739852573,8.132547787,5.023038494,1.99455066,-7.126642537,-4.40425082,-1.745301913,-132.4119959,-110.3689411,-237.1687841,293.1949385,0.030206343
124384.0733,105.0949326,293.1647322,-132.3774852,-110.3478017,-237.1605454,1597286.268,-1330314.919,-821664.7318,-326270.9132,-0.832823592,-0.514528811,-0.204119163,5.735931873,4536.266889,9.764550815,,-0.832859422,-0.514412944,-0.204265772,18.32562275,-15.26201096,-9.429060884,-3.740610781,8.132498151,5.023011332,1.994563513,-7.12951281,-4.406049552,-1.746047267,-132.5200754,-110.4359227,-237.1954663,293.2905601,0.03023237
124384.0933,105.1010666,293.2603277,-132.4855445,-110.4147708,-237.1872229,1597290.58,-1330317.569,-821666.94,-326275.6569,-0.832822155,-0.514529705,-0.204122701,5.735197544,4540.578696,9.764498098,,-0.832858833,-0.514412938,-0.204268191,18.32903779,-15.26482875,-9.43083441,-3.741372694,8.13244849,5.022984153,1.99457636,-7.132380265,-4.407850257,-1.746796334,-132.6281921,-110.5029278,-237.2221588,293.3862421,0.030258638
124384.1133,105.107193,293.3559834,-132.5936409,-110.4817636,-237.2139105,1597294.895,-1330320.22,-821669.1497,-326280.4012,-0.832820927,-0.514530361,-0.204126288,5.734463215,4544.893111,9.764445348,,-0.832858244,-0.514412932,-0.204270609,18.33245371,-15.2676511,-9.432604021,-3.742135723,8.132398802,5.022956959,1.9945892,-7.135252296,-4.409647062,-1.747546523,-132.7363459,-110.5699566,-237.2488614,293.4819842,0.030284795
124384.1333,105.1133194,293.4516994,-132.7017746,-110.5487798,-237.2406082,1597299.212,-1330322.874,-821671.3607,-326285.146,-0.832819718,-0.514530957,-0.204129939,5.733728886,4549.210136,9.764392568,,-0.832857654,-0.514412926,-0.204273028,18.33586898,-15.27047324,-9.43437221,-3.742899815,8.132349088,5.022929748,1.994602033,-7.138124148,-4.411442462,-1.748297783,-132.8445371,-110.6370087,-237.2755742,293.5777867,0.030310995
124384.1533,105.1194458,293.5474757,-132.8099455,-110.6158194,-237.2673162,1597303.531,-1330325.531,-821673.573,-326289.8913,-0.832818338,-0.514531791,-0.204133668,5.732995033,4553.529772,9.764339755,,-0.832857065,-0.51441292,-0.204275446,18.33928665,-15.27329422,-9.43614601,-3.743665855,8.132299348,5.022902521,1.994614859,-7.140994871,-4.413243488,-1.749050997,-132.9527654,-110.7040843,-237.3022972,293.6736494,0.03033733
124384.1733,105.1255722,293.6433121,-132.9181535,-110.6828826,-237.2940343,1597307.854,-1330328.189,-821675.7866,-326294.6372,-0.832817063,-0.514532268,-0.20413738,5.732260704,4557.852019,9.764286912,,-0.832856475,-0.514412913,-0.204277864,18.34270253,-15.27611565,-9.437912336,-3.74443124,8.132249582,5.022875278,1.994627678,-7.143866068,-4.415037058,-1.749803562,-133.0610308,-110.7711833,-237.3290304,293.7695724,0.030363246
124384.1933,105.1316833,293.7392091,-133.0263988,-110.7499692,-237.3207629,1597312.178,-1330330.85,-821678.0016,-326299.3836,-0.832815848,-0.514533043,-0.2041412,5.731526375,4562.176879,9.764234037,,-0.832855886,-0.514412907,-0.204280283,18.34612195,-15.27894111,-9.439685954,-3.745199346,8.132199789,5.022848019,1.994640491,-7.146741318,-4.416837935,-1.750558855,-133.1693336,-110.838306,-237.3557741,293.865556,0.030389599
124384.2133,105.1378098,293.8351664,-133.1346815,-110.8170794,-237.3475016,1597316.506,-1330333.512,-821680.218,-326304.1306,-0.832814402,-0.514533401,-0.20414499,5.730792046,4566.504351,9.76418113,,-0.832855297,-0.514412901,-0.204282701,18.34954072,-15.28176178,-9.441451586,-3.745966805,8.132149971,5.022820743,1.994653297,-7.149611807,-4.418630843,-1.751313508,-133.2776737,-110.905452,-237.3825279,293.9615997,0.030415588
124384.2333,105.1439362,293.9311841,-133.2430015,-110.884213,-237.3742506,1597320.836,-1330336.177,-821682.4357,-326308.878,-0.832813452,-0.514533997,-0.204149051,5.730058193,4570.834438,9.764128192,,-0.832854707,-0.514412895,-0.20428512,18.35296056,-15.28459244,-9.443222148,-3.746739482,8.132100126,5.022793451,1.994666095,-7.152492312,-4.420428697,-1.752073387,-133.3860513,-110.9726216,-237.4092921,294.0577042,0.030441743
124384.2533,105.1500549,294.0272625,-133.3513588,-110.9513704,-237.4010101,1597325.169,-1330338.844,-821684.6547,-326313.626,-0.832812103,-0.514534533,-0.204153077,5.729323864,4575.167141,9.764075222,,-0.832854118,-0.514412889,-0.204287538,18.35638128,-15.28741649,-9.444992071,-3.747511714,8.132050255,5.022766143,1.994678888,-7.155366236,-4.422225928,-1.752832826,-133.4944661,-111.0398149,-237.4360668,294.1538692,0.030467856
124384.2733,105.1561737,294.1234014,-133.4597536,-111.0185513,-237.4277799,1597329.504,-1330341.513,-821686.8751,-326318.3746,-0.832810756,-0.51453495,-0.204157018,5.728589535,4579.502459,9.76402222,,-0.832853528,-0.514412883,-0.204289956,18.35980268,-15.29024116,-9.446760159,-3.748282565,8.132000357,5.022738819,1.994691673,-7.1582408,-4.42402134,-1.753590892,-133.6029184,-111.1070317,-237.4628517,294.2500947,0.030493996
124384.2933,105.1623001,294.2196007,-133.5681857,-111.0857558,-237.4545601,1597333.842,-1330344.185,-821689.0968,-326323.1237,-0.832809766,-0.514535367,-0.204161035,5.727855682,4583.840394,9.763969187,,-0.832852939,-0.514412877,-0.204292375,18.36322249,-15.29307102,-9.448527431,-3.749054516,8.131950434,5.022711478,1.994704451,-7.161120588,-4.425815953,-1.754350065,-133.7114081,-111.1742721,-237.4896471,294.3463808,0.030520137
124384.3133,105.1684036,294.3158607,-133.6766554,-111.1529837,-237.4813506,1597338.183,-1330346.858,-821691.3198,-326327.8733,-0.832808311,-0.514535666,-0.204165078,5.727121353,4588.180946,9.763916123,,-0.83285235,-0.514412871,-0.204294793,18.36664584,-15.29589529,-9.450294339,-3.749827684,8.131900484,5.022684121,1.994717223,-7.163994807,-4.427610218,-1.755110461,-133.8199353,-111.2415359,-237.5164528,294.4427274,0.030546113
124384.3333,105.1745224,294.4121813,-133.7851625,-111.2202351,-237.5081517,1597342.526,-1330349.534,-821693.5442,-326332.6234,-0.832806896,-0.514535844,-0.204169165,5.726387024,4592.524118,9.763863027,,-0.83285176,-0.514412865,-0.204297211,18.37007007,-15.29872103,-9.452059512,-3.75060186,8.131850507,5.022656748,1.994729988,-7.166870519,-4.429402763,-1.755871872,-133.9284999,-111.3088232,-237.5432691,294.5391347,0.030572159
124384.3533,105.1806412,294.5085626,-133.8937071,-111.2875102,-237.5349631,1597346.871,-1330352.212,-821695.77,-326337.3741,-0.832805934,-0.514535904,-0.204173563,5.725652695,4596.869909,9.763809899,,-0.832851171,-0.514412858,-0.20429963,18.37349098,-15.30155231,-9.453820788,-3.751381112,8.131800505,5.022629359,1.994742746,-7.169751801,-4.431191429,-1.756638367,-134.0371021,-111.3761341,-237.5700959,294.6356028,0.03059815
124384.3733,105.1867447,294.6050046,-134.0022893,-111.3548089,-237.5617851,1597351.22,-1330354.892,-821697.9971,-326342.1254,-0.832804784,-0.51453644,-0.204177891,5.724918842,4601.218321,9.76375674,,-0.832850581,-0.514412852,-0.204302048,18.37691696,-15.30438436,-9.455593438,-3.752160143,8.131750476,5.022601953,1.994755497,-7.172633886,-4.432991485,-1.757404646,-134.145742,-111.4434687,-237.5969332,294.7321318,0.030624285
124384.3933,105.1928635,294.7015075,-134.1109092,-111.422131,-237.5886177,1597355.571,-1330357.574,-821700.2255,-326346.8771,-0.832803719,-0.51453656,-0.204182222,5.724184513,4605.569354,9.763703549,,-0.832849992,-0.514412846,-0.204304466,18.38034382,-15.30721869,-9.457358875,-3.752939439,8.131700421,5.022574531,1.994768241,-7.175518271,-4.434784344,-1.758171198,-134.2544195,-111.5108267,-237.6237812,294.8287215,0.030650263
124384.4133,105.1989822,294.7980712,-134.2195667,-111.4894767,-237.615461,1597359.925,-1330360.259,-821702.4553,-326351.6294,-0.832802445,-0.514536679,-0.204186503,5.723450184,4609.923009,9.763650327,,-0.832849402,-0.51441284,-0.204306884,18.38376737,-15.31004641,-9.459122606,-3.753717173,8.13165034,5.022547093,1.994780978,-7.178396066,-4.436575512,-1.758936194,-134.3631346,-111.5782082,-237.6506397,294.925372,0.030676318
124384.4333,105.2050858,294.8946957,-134.3282617,-111.556846,-237.6423147,1597364.281,-1330362.945,-821704.6865,-326356.3823,-0.832801205,-0.514536798,-0.204190997,5.722716331,4614.279288,9.763597072,,-0.832848813,-0.514412834,-0.204309303,18.38719466,-15.31287786,-9.460888263,-3.7544996,8.131600232,5.022519639,1.994793709,-7.181277631,-4.438368624,-1.759705891,-134.4718873,-111.6456134,-237.6775088,295.0220833,0.030702452
124384.4533,105.2111969,294.9913809,-134.4369945,-111.6242389,-237.6691789,1597368.64,-1330365.634,-821706.9189,-326361.1356,-0.832800196,-0.514536798,-0.204195519,5.721982002,4618.638191,9.763543787,,-0.832848223,-0.514412828,-0.204311721,18.39062149,-15.31571318,-9.462651496,-3.755282507,8.131550098,5.022492168,1.994806433,-7.184163081,-4.440159327,-1.760476075,-134.5806777,-111.7130421,-237.7043884,295.1188555,0.030728402
124384.4733,105.2173004,295.0881271,-134.5457651,-111.6916552,-237.6960538,1597373.001,-1330368.325,-821709.1528,-326365.8895,-0.832799156,-0.514536798,-0.204200315,5.721247673,4622.999719,9.763490469,,-0.832847634,-0.514412822,-0.204314139,18.39405054,-15.31854976,-9.464415867,-3.756070919,8.131499937,5.022464681,1.99481915,-7.187049824,-4.441951186,-1.76125177,-134.6895061,-111.7804942,-237.7312789,295.2156888,0.030754394
124384.4933,105.2234116,295.1849344,-134.6545734,-111.7590952,-237.7229395,1597377.365,-1330371.018,-821711.388,-326370.644,-0.832797875,-0.514536798,-0.204204765,5.720513344,4627.363873,9.76343712,,-0.832847045,-0.514412815,-0.204316557,18.3974776,-15.32138026,-9.466179216,-3.756852591,8.131449751,5.022437178,1.99483186,-7.189930506,-4.443742038,-1.762020731,-134.7983721,-111.84797,-237.7581799,295.3125829,0.030780204
124384.5133,105.2295151,295.2818027,-134.7634197,-111.8265586,-237.749836,1597381.732,-1330373.713,-821713.6245,-326375.399,-0.832796776,-0.514536679,-0.204209453,5.719779491,4631.730654,9.763383739,,-0.832846455,-0.514412809,-0.204318975,18.40090841,-15.3242172,-9.4679423,-3.757639447,8.131399538,5.022409658,1.994844563,-7.19281766,-4.445532642,-1.762794884,-134.907276,-111.9154693,-237.7850919,295.4095383,0.030806224
124384.5333,105.2356262,295.3787321,-134.8723037,-111.8940457,-237.7767432,1597386.102,-1330376.411,-821715.8624,-326380.1545,-0.832795673,-0.514536619,-0.204214226,5.719045162,4636.100062,9.763330327,,-0.832845866,-0.514412803,-0.204321394,18.40433743,-15.32705259,-9.46970556,-3.758427521,8.131349298,5.022382122,1.994857259,-7.195703287,-4.447323438,-1.763570261,-135.0162177,-111.9829922,-237.8120146,295.5065547,0.030832141
124384.5533,105.2417221,295.4757226,-134.9812255,-111.9615564,-237.8036612,1597390.474,-1330379.11,-821718.1016,-326384.9106,-0.832794627,-0.514536619,-0.20421919,5.718310833,4640.4721,9.763276883,,-0.832845276,-0.514412797,-0.204323812,18.40776847,-15.32989068,-9.471470954,-3.759219569,8.131299032,5.02235457,1.994869949,-7.198591647,-4.449116384,-1.764349621,-135.1251974,-112.0505387,-237.8389482,295.6036323,0.030858184
124384.5733,105.2478333,295.5727742,-135.0901852,-112.0290908,-237.8305899,1597394.848,-1330381.812,-821720.3422,-326389.6672,-0.832793465,-0.514536381,-0.204223855,5.717576981,4644.846767,9.763223407,,-0.832844687,-0.514412791,-0.20432623,18.41119925,-15.33272643,-9.473231828,-3.760006088,8.13124874,5.022327001,1.994882631,-7.201477686,-4.450904827,-1.765123457,-135.2342148,-112.1181089,-237.8658924,295.700771,0.030884128
124384.5933,105.2539291,295.6698868,-135.1991828,-112.0966485,-237.8575295,1597399.226,-1330384.516,-821722.5841,-326394.4243,-0.832792444,-0.514536083,-0.204228715,5.716842651,4649.224065,9.763169899,,-0.832844097,-0.514412785,-0.204328648,18.41463225,-15.3355666,-9.474992743,-3.76079668,8.131198421,5.022299416,1.994895307,-7.204368176,-4.452693327,-1.765901373,-135.3432702,-112.1857024,-237.8928475,295.7979708,0.030909945
124384.6133,105.2600327,295.7670608,-135.3082185,-112.16423,-237.8844799,1597403.606,-1330387.222,-821724.8274,-326399.182,-0.832791376,-0.514535844,-0.2042337,5.716108322,4653.603994,9.76311636,,-0.832843508,-0.514412779,-0.204331066,18.4180648,-15.33840552,-9.476754521,-3.761589512,8.131148076,5.022271815,1.994907976,-7.207257448,-4.454482706,-1.766681536,-135.4523636,-112.2533196,-237.9198135,295.8952319,0.030935924
124384.6333,105.2661285,295.864296,-135.4172919,-112.231835,-237.9114413,1597407.988,-1330389.931,-821727.072,-326403.9402,-0.832790242,-0.514535606,-0.204238745,5.715373993,4657.986556,9.763062789,,-0.832842918,-0.514412773,-0.204333484,18.42149936,-15.34124492,-9.478517334,-3.762383911,8.131097705,5.022244198,1.994920638,-7.210147211,-4.456273137,-1.767463273,-135.5614949,-112.3209605,-237.9467905,295.9925543,0.03096179
124384.6533,105.2722397,295.9615925,-135.5264037,-112.2994637,-237.9384134,1597412.373,-1330392.641,-821729.318,-326408.699,-0.832789274,-0.514535248,-0.204243881,5.714640141,4662.371751,9.763009186,,-0.832842329,-0.514412766,-0.204335903,18.42493367,-15.34408714,-9.480277821,-3.763179958,8.131047307,5.022216564,1.994933293,-7.213039832,-4.458061257,-1.768246665,-135.6706645,-112.3886249,-237.9737784,296.089938,0.03098761
124384.6733,105.2783356,296.0589504,-135.6355534,-112.367116,-237.9653967,1597416.761,-1330395.354,-821731.5654,-326413.4583,-0.832788281,-0.51453495,-0.204249121,5.713905811,4666.759581,9.762955552,,-0.832841739,-0.51441276,-0.204338321,18.42836753,-15.34692852,-9.48203917,-3.763977874,8.130996883,5.022188913,1.994945942,-7.215931636,-4.459850256,-1.769031933,-135.779872,-112.456313,-238.0007773,296.1873832,0.031013586
124384.6933,105.2844238,296.1563696,-135.7447411,-112.4347919,-237.9923909,1597421.152,-1330398.069,-821733.8141,-326418.2181,-0.832787247,-0.514534533,-0.204254318,5.713171482,4671.150045,9.762901885,,-0.83284115,-0.514412754,-0.204340739,18.43180227,-15.34976988,-9.483798774,-3.764775203,8.130946432,5.022161247,1.994958583,-7.218823446,-4.461637527,-1.76981662,-135.8891176,-112.5240246,-238.0277872,296.2848897,0.031039443
124384.7133,105.2905121,296.2538503,-135.853967,-112.5024914,-238.019396,1597425.545,-1330400.786,-821736.0641,-326422.9785,-0.832786342,-0.514533997,-0.204259477,5.712437153,4675.543146,9.762848187,,-0.83284056,-0.514412748,-0.204343157,18.43523903,-15.35261527,-9.485557215,-3.765572286,8.130895955,5.022133564,1.994971218,-7.221719311,-4.463423651,-1.770601069,-135.9984013,-112.5917599,-238.0548081,296.3824577,0.031065389
124384.7333,105.2966156,296.3513923,-135.9632309,-112.5702145,-238.0464122,1597429.94,-1330403.505,-821738.3155,-326427.7394,-0.832785339,-0.51453352,-0.20426497,5.7117033,4679.938884,9.762794457,,-0.832839971,-0.514412742,-0.204345575,18.43867687,-15.35545977,-9.48731731,-3.766375784,8.130845452,5.022105864,1.994983845,-7.224614323,-4.465211446,-1.771391938,-136.1077232,-112.6595187,-238.08184,296.480087,0.031091071
124384.7533,105.3027115,296.448996,-136.0725332,-112.6379612,-238.0734395,1597434.339,-1330406.227,-821740.5683,-326432.5009,-0.832784178,-0.514533103,-0.204270205,5.710968971,4684.33726,9.762740696,,-0.832839381,-0.514412736,-0.204347993,18.44211293,-15.35829985,-9.489077582,-3.76717418,8.130794922,5.022078149,1.994996466,-7.227504927,-4.466999433,-1.772177714,-136.2170833,-112.7273012,-238.1088831,296.577778,0.031116962
124384.7733,105.3087921,296.5466611,-136.1818736,-112.7057315,-238.1004779,1597438.74,-1330408.95,-821742.8224,-326437.2629,-0.832783132,-0.514532447,-0.204275738,5.710234642,4688.738274,9.762686902,,-0.832838792,-0.51441273,-0.204350411,18.44554966,-15.36114261,-9.490833802,-3.767978274,8.130744365,5.022050417,1.99500908,-7.230398247,-4.468783386,-1.772969194,-136.3264816,-112.7951071,-238.1359373,296.6755305,0.031142768
124384.7933,105.3148804,296.6443878,-136.2912524,-112.7735253,-238.1275274,1597443.144,-1330411.676,-821745.0779,-326442.0254,-0.83278217,-0.51453191,-0.204281275,5.70950079,4693.141929,9.762633077,,-0.832838202,-0.514412723,-0.204352829,18.4489915,-15.36399117,-9.49259484,-3.768783504,8.130693782,5.022022668,1.995021687,-7.233297386,-4.470572172,-1.773761817,-136.4359183,-112.8629368,-238.1630026,296.7733447,0.031168626
124384.8133,105.3209839,296.7421761,-136.4006694,-112.8413428,-238.154588,1597447.55,-1330414.404,-821747.3347,-326446.7885,-0.832781252,-0.514531136,-0.204286771,5.70876646,4697.548224,9.76257922,,-0.832837613,-0.514412717,-0.204355247,18.45243154,-15.36683903,-9.494350555,-3.769587658,8.130643173,5.021994903,1.995034287,-7.236195861,-4.472355652,-1.774553371,-136.5453933,-112.9307899,-238.1900791,296.8712204,0.031194394
124384.8333,105.3270721,296.8400261,-136.5101247,-112.9091838,-238.18166,1597451.959,-1330417.134,-821749.5929,-326451.5521,-0.832780134,-0.51453054,-0.204292534,5.708032131,4701.957161,9.762525331,,-0.832837023,-0.514412711,-0.204357665,18.45587114,-15.36968284,-9.496109333,-3.770396683,8.130592537,5.021967122,1.99504688,-7.239090298,-4.474142211,-1.775349803,-136.6549065,-112.9986666,-238.217167,296.9691579,0.031220104
124384.8533,105.3331528,296.9379378,-136.6196183,-112.9770485,-238.2087432,1597456.37,-1330419.867,-821751.8524,-326456.3163,-0.832779194,-0.514529765,-0.204298051,5.707297802,4706.36874,9.76247141,,-0.832836434,-0.514412705,-0.204360083,18.45931141,-15.37253047,-9.497865156,-3.771201335,8.130541875,5.021939324,1.995059467,-7.241988599,-4.475925831,-1.776141868,-136.7644581,-113.066567,-238.244266,297.0671572,0.031245935
124384.8733,105.339241,297.0359112,-136.7291503,-113.044937,-238.2358374,1597460.785,-1330422.601,-821754.1133,-326461.081,-0.832778407,-0.514529049,-0.204303994,5.70656395,4710.782963,9.762417457,,-0.832835844,-0.514412699,-0.204362501,18.46275411,-15.37538296,-9.499623322,-3.77201441,8.130491186,5.02191151,1.995072046,-7.24489177,-4.477711812,-1.776942364,-136.8740481,-113.1344913,-238.2713763,297.1652182,0.031271568
124384.8933,105.3453293,297.1339466,-136.8387207,-113.1128491,-238.2629432,1597465.201,-1330425.338,-821756.3756,-326465.8462,-0.832777417,-0.514528334,-0.20430972,5.70582962,4715.199831,9.762363473,,-0.832835255,-0.514412693,-0.204364919,18.46619503,-15.37823019,-9.501380564,-3.77282313,8.13044047,5.02188368,1.995084619,-7.247789724,-4.479496884,-1.777738511,-136.9836765,-113.202439,-238.298498,297.2633411,0.031297396
124384.9133,105.3514023,297.2320438,-136.9483295,-113.1807848,-238.2900603,1597469.621,-1330428.077,-821758.6392,-326470.612,-0.832776446,-0.5145275,-0.204315509,5.705095291,4719.619344,9.762309456,,-0.832834665,-0.514412686,-0.204367337,18.46963796,-15.38107945,-9.503136637,-3.773633482,8.130389728,5.021855833,1.995097184,-7.250689723,-4.481280804,-1.778536298,-137.0933433,-113.2704104,-238.325631,297.3615258,0.03132334
124384.9333,105.3574905,297.3302025,-137.0579767,-113.248744,-238.3171885,1597474.043,-1330430.818,-821760.9042,-326475.3784,-0.832775487,-0.514526725,-0.204321531,5.704361439,4724.041503,9.762255408,,-0.832834076,-0.51441268,-0.204369755,18.47308198,-15.38392985,-9.504894367,-3.774448391,8.13033896,5.02182797,1.995109743,-7.253590885,-4.483066398,-1.779338648,-137.2030485,-113.3384053,-238.3527752,297.4597723,0.031348824
124384.9533,105.3635712,297.4284234,-137.1676626,-113.316727,-238.3443282,1597478.468,-1330433.562,-821763.1705,-326480.1452,-0.832774675,-0.514525712,-0.204327579,5.70362711,4728.466309,9.762201328,,-0.832833486,-0.514412674,-0.204372173,18.47652689,-15.38678368,-9.506648144,-3.775264011,8.130288165,5.02180009,1.995122295,-7.256495515,-4.484848054,-1.780141716,-137.3127925,-113.406424,-238.379931,297.5580809,0.031374562
124384.9733,105.3696518,297.5267063,-137.277387,-113.3847338,-238.3714793,1597482.895,-1330436.307,-821765.4382,-326484.9127,-0.832773717,-0.514524817,-0.204333601,5.70289278,4732.893764,9.762147215,,-0.832832897,-0.514412668,-0.204374591,18.47997135,-15.38963442,-9.508403884,-3.776079092,8.130237343,5.021772194,1.99513484,-7.25939708,-4.48663169,-1.780944252,-137.4225749,-113.4744664,-238.4070982,297.6564515,0.031400397
124384.9933,105.3757248,297.6250511,-137.3871498,-113.4527639,-238.3986419,1597487.325,-1330439.055,-821767.7072,-326489.6806,-0.832772799,-0.514523625,-0.204339667,5.702158451,4737.323868,9.762093071,,-0.832832307,-0.514412662,-0.204377008,18.48341649,-15.39248648,-9.51015446,-3.776895161,8.130186495,5.021744281,1.995147378,-7.26229998,-4.488410178,-1.781747783,-137.5323958,-113.5425321,-238.4342769,297.7548839,0.03142583
124385.0133,105.3818054,297.723458,-137.4969513,-113.5208177,-238.4258161,1597491.758,-1330441.805,-821769.9777,-326494.4491,-0.832771915,-0.51452291,-0.204345944,5.701424599,4741.756621,9.762038895,,-0.832831718,-0.514412656,-0.204379426,18.48686272,-15.39534007,-9.511914405,-3.777715416,8.13013562,5.021716352,1.995159909,-7.265204449,-4.490198053,-1.782555507,-137.6422554,-113.6106217,-238.4614672,297.8533787,0.031451641
124385.0333,105.3878784,297.821927,-137.6067913,-113.5888953,-238.4530018,1597496.194,-1330444.557,-821772.2494,-326499.2182,-0.832770931,-0.514521658,-0.20435207,5.700690269,4746.192026,9.761984687,,-0.832831128,-0.514412649,-0.204381844,18.49031118,-15.39819366,-9.513665573,-3.778533373,8.130084719,5.021688407,1.995172434,-7.268108945,-4.491977166,-1.783360939,-137.7521535,-113.6787348,-238.488669,297.9519354,0.031477297
124385.0533,105.393959,297.9204581,-137.7166702,-113.6569965,-238.4801988,1597500.632,-1330447.311,-821774.5226,-326503.9878,-0.832770135,-0.514520645,-0.204358267,5.69995594,4750.630083,9.761930447,,-0.832830538,-0.514412643,-0.204384262,18.4937563,-15.40104793,-9.515419425,-3.779351986,8.130033791,5.021660445,1.995184951,-7.271014144,-4.49375898,-1.784167035,-137.8620905,-113.7468717,-238.5158822,298.0505542,0.031502841
124385.0733,105.4000244,298.0190514,-137.8265878,-113.7251215,-238.5074075,1597505.072,-1330450.068,-821776.7971,-326508.7579,-0.832769348,-0.514519572,-0.20436478,5.699222088,4755.070793,9.761876175,,-0.832829949,-0.514412637,-0.20438668,18.4972052,-15.40390552,-9.517174108,-3.780177271,8.129982837,5.021632466,1.995197461,-7.273922683,-4.495541642,-1.784979809,-137.9720662,-113.8150323,-238.5431071,298.1492354,0.031528587
124385.0933,105.4060974,298.1177068,-137.936544,-113.7932701,-238.5346277,1597509.516,-1330452.827,-821779.0729,-326513.5286,-0.832768377,-0.514518499,-0.204371139,5.698487759,4759.514156,9.761821871,,-0.832829359,-0.514412631,-0.204389098,18.50065633,-15.40676155,-9.518929931,-3.7810002,8.129931856,5.021604472,1.995209965,-7.276829692,-4.49732546,-1.785790235,-138.0820806,-113.8832166,-238.5703435,298.2479787,0.031554117
124385.1133,105.412178,298.2164246,-138.0465391,-113.8614423,-238.5618597,1597513.962,-1330455.588,-821781.3502,-326518.2998,-0.832767528,-0.514517248,-0.204377628,5.697753429,4763.960174,9.761767536,,-0.83282877,-0.514412625,-0.204391516,18.50410567,-15.40961833,-9.520681518,-3.781825232,8.129880848,5.02157646,1.995222461,-7.279737483,-4.499105057,-1.78660277,-138.1921339,-113.9514244,-238.5975918,298.3467844,0.031579744
124385.1333,105.4182434,298.3152047,-138.1565729,-113.9296383,-238.5891033,1597518.41,-1330458.351,-821783.6288,-326523.0716,-0.832766757,-0.514515936,-0.20438429,5.6970191,4768.408848,9.761713168,,-0.83282818,-0.514412619,-0.204393933,18.50755568,-15.41247712,-9.522432342,-3.782653621,8.129829814,5.021548433,1.995234951,-7.282647305,-4.500883909,-1.78741867,-138.3022259,-114.019656,-238.6248517,298.4456525,0.031605326
